source_name	source_qid	parity	target_name	target_qid	target_uid	reason	witness	
Dolomiaea	gbif:3086710	=>	Dolomiaea	ncbi:239140	912436	same/primary-name	Dolomiaea
Campanula tomentosa	ncbi:649669	=>	Campanula tomentosa	ncbi:649669	954417	new/tip	null
Campanula celsii	gbif:5411258	-	Campanula tomentosa	ncbi:649669	954417	noinfo	null
Campanula celsii	gbif:5411258	=>	Campanula celsii	ncbi:1241051	761726	same/primary-name	Campanula celsii
Campanula laciniata	ott:992214	-	Campanula tomentosa	ncbi:649669	954417	noinfo	null
Campanula laciniata	ott:992214	=>	Campanula laciniata	ncbi:519283	992214	same/primary-name	Campanula laciniata
Olearia solandri	ncbi:199277	=>	Olearia solandri	ncbi:199277	956483	new/tip	null
Symphyotrichum	ncbi:72977	=>	Symphyotrichum	ncbi:72977	1058735	new/import	null
Calostephane	ncbi:313925	=>	Calostephane	ncbi:313925	756315	new/import	null
Mollera	ott:652988	-	Calostephane	ncbi:313925	756315	noinfo/disjoint	|Mollera angolensis
Mollera	ott:652988	=>	Mollera	ncbi:313969	652988	same/is-subsumed-by	null
Calostephane	ott:756315	=>	Calostephane	ncbi:313925	756315	same/parent+parent	Plucheinae|Plucheinae
Liatris helleri	ncbi:1541242	=>	Liatris helleri	ncbi:1541242	3899928	new/tip	null
Lobelia crispa	gbif:8376282	=>	Lobelia crispa	gbif:8376282	9006552	new/tip	null
Cyanea crispa	gbif:5412310	=>	Cyanea crispa	gbif:5412310	3893501	new/tip	null
		-	Lobelia crispa	gbif:8376282	9006552	addition	null
Lobelia ghiesbreghtii	gbif:5407659	=>	Lobelia ghiesbreghtii	gbif:5407659	3892895	new/tip	null
Diastatea ghiesbreghtii	gbif:8705054	=>	Diastatea ghiesbreghtii	gbif:8705054	3892584	new/tip	null
Lobelia ghiesbreghtii	ott:3892895	-	Diastatea ghiesbreghtii	gbif:8705054	3892584	noinfo	null
Lobelia ghiesbreghtii	ott:3892895	=>	Lobelia ghiesbreghtii	gbif:5407659	3892895	same/primary-name	Lobelia ghiesbreghtii
Centaurea aegialophila	ncbi:145795	=>	Centaurea aegialophila	ncbi:145795	914194	new/tip	null
Aegialophila cretica	ott:914194	=>	Centaurea aegialophila	ncbi:145795	914194	lumped	null
Aegialophila cretica	ott:914194	=>	Centaurea aegialophila	ncbi:145795	914194	lumped	null
Centaurea aegialophila	ott:3894142	=>	Centaurea aegialophila	ncbi:145795	914194	lumped	null
Centaurea aegialophila	ott:3894142	-		null	-	lumped	null
Cota tinctoria	ncbi:99028	=>	Cota tinctoria	ncbi:99028	1049246	new/import	null
Cota saguramica	ott:112199	-	Cota tinctoria	ncbi:99028	1049246	noinfo	null
Cota saguramica	ott:112199	=>	Cota saguramica	ncbi:589833	112199	same/primary-name	Cota saguramica
Cota tinctoria subsp. subtinctoria	ott:112223	-	Cota tinctoria	ncbi:99028	1049246	noinfo	null
Cota tinctoria subsp. subtinctoria	ott:112223	=>	Cota tinctoria subsp. subtinctoria	ncbi:589838	112223	same/primary-name	Cota tinctoria subsp. subtinctoria
Anthemis maritima	ott:438233	-	Cota tinctoria	ncbi:99028	1049246	noinfo	null
Anthemis maritima	ott:438233	=>	Anthemis maritima	ncbi:127979	438233	same/primary-name	Anthemis maritima
Centaurea pulchella	ncbi:75635	=>	Centaurea pulchella	ncbi:75635	528730	new/tip	null
Centaurea pulchella	ott:528730	=>	Centaurea pulchella	ncbi:75635	528730	lumped	null
Hyalea pulchella	ott:1086845	-		null	-	lumped	null
Dieteria	ncbi:300126	=>	Dieteria	ncbi:300126	30535	new/import	null
Machaeranthera	gbif:3095425	-	Dieteria	ncbi:300126	30535	noinfo	null
Machaeranthera	gbif:3095425	-	Psilactis	ncbi:71089	290594	noinfo	null
Machaeranthera	gbif:3095425	=>	Machaeranthera	ncbi:71064	540741	same/primary-name	Machaeranthera
Gaillardia pinnatifida	ncbi:373166	=>	Gaillardia pinnatifida	ncbi:373166	1015503	new/tip	null
Hertia	ncbi:379124	=>	Hertia	ncbi:379124	41021	new/import	null
Othonna	gbif:3094357	-	Hertia	ncbi:379124	41021	noinfo	null
Othonna	gbif:3094357	=>	Othonna	ncbi:109566	518548	same/primary-name	Othonna
Asyneuma junceum	gbif:3168229	=>	Asyneuma junceum	gbif:3168229	3893546	new/tip	null
Artemisia genipi	ncbi:223866	=>	Artemisia genipi	ncbi:223866	607385	new/tip	null
Pratia arenaria	ncbi:268269	=>	Pratia arenaria	ncbi:268269	345207	new/tip	null
Lobelia angulata	gbif:3160243	-	Pratia arenaria	ncbi:268269	345207	noinfo	null
Lobelia angulata	gbif:3160243	-	Lobelia linnaeoides	ncbi:471504	974028	noinfo	null
Lobelia angulata	gbif:3160243	-	Pratia angulata	ncbi:85225	571547	noinfo	null
Lobelia angulata	gbif:3160243	-		null	-	ambiguous tip	3
Silybum marianum	ncbi:92921	=>	Silybum marianum	ncbi:92921	650188	new/tip	null
Actinea	gbif:7754416	=>	Actinea	gbif:7754416	4727689	new/import	null
Actinea	ott:4727689	-		null	-	not-deprecated/exposed	null
Jacobaea aquatica	ncbi:189230	=>	Jacobaea aquatica	ncbi:189230	117022	new/import	null
Jacobaea aquatica var. aquatica	ott:87714	-	Jacobaea aquatica	ncbi:189230	117022	noinfo	null
Jacobaea aquatica var. aquatica	ott:87714	=>	Jacobaea aquatica var. aquatica	ncbi:209397	87714	same/primary-name	Jacobaea aquatica var. aquatica
Jacobaea aquatica	ott:117022	=>	Jacobaea aquatica	ncbi:189230	117022	same/parent+parent	Senecioninae|Senecioninae
Tephroseris integrifolia	ott:63649	-	Jacobaea aquatica	ncbi:189230	117022	noinfo/lineage	Tussilagininae|Senecioninae
Tephroseris integrifolia	ott:63649	=>	Tephroseris integrifolia	ncbi:462580	63649	same/parent+parent	Tussilagininae|Tussilagininae
Lipskyella	gbif:8117754	=>	Lipskyella	gbif:8117754	4727696	new/tip	null
Lipskyella	ott:4727696	-		null	-	continued-hidden	null
Adenophora remotiflora var. hirticalyx	ncbi:1049764	=>	Adenophora remotiflora var. hirticalyx	ncbi:1049764	79495	new/tip	null
Adenophora remotiflora	gbif:5409457	-	Adenophora remotiflora var. hirticalyx	ncbi:1049764	79495	noinfo	null
Adenophora remotiflora	gbif:5409457	=>	Adenophora remotiflora	ncbi:103991	533067	same/primary-name	Adenophora remotiflora
Lobelia linnaeoides	ncbi:471504	=>	Lobelia linnaeoides	ncbi:471504	974028	new/tip	null
Herreranthus	ncbi:904431	=>	Herreranthus	ncbi:904431	327843	new/import	null
Edraianthus graminifolius	ncbi:103995	=>	Edraianthus graminifolius	ncbi:103995	533080	new/import	null
Edraianthus siculus	ott:360909	-	Edraianthus graminifolius	ncbi:103995	533080	noinfo	null
Edraianthus siculus	ott:360909	=>	Edraianthus graminifolius subsp. siculus	ncbi:440382	360909	same/source-id	null
Cuttsia	ncbi:54175	=>	Cuttsia	ncbi:54175	616825	new/import	null
Cuttsia	gbif:3932658	=>	Cuttsia	ncbi:54175	616825	same/parent+parent	Rousseaceae|Rousseaceae
Cuttsia	ott:616825	=>	Cuttsia	ncbi:54175	616825	same/parent+parent	Rousseaceae|Rousseaceae
Campanula serrata	ncbi:1241174	=>	Campanula serrata	ncbi:1241174	884307	new/import	null
Tephroseris frigida	ncbi:395326	=>	Tephroseris frigida	ncbi:395326	468413	new/tip	null
Jacobaea alpina	ncbi:189227	=>	Jacobaea alpina	ncbi:189227	691373	new/tip	null
Siphocampylus lucifer	gbif:3168733	=>	Siphocampylus lucifer	gbif:3168733	3892599	new/tip	null
Railliardia	gbif:8071905	=>	Railliardia	gbif:8071905	4727977	new/import	null
Railliardia	ott:4727977	-		null	-	not-deprecated/exposed	null
Solenopsis laurentia	ncbi:368678	=>	Solenopsis laurentia	ncbi:368678	638795	new/tip	null
Schumeria	gbif:3144655	=>	Schumeria	gbif:3144655	4727832	new/tip	null
Schumeria	ott:4727832	-		null	-	continued-hidden	null
Cyphia anomala	gbif:7783943	=>	Cyphia anomala	gbif:7783943	9006293	new/tip	null
Cyphia undulata	gbif:3166554	=>	Cyphia undulata	gbif:3166554	3893854	new/tip	null
Cyphia undulata	ott:3893854	-	Cyphia anomala	gbif:7783943	9006293	noinfo	null
Cyphia undulata	ott:3893854	=>	Cyphia undulata	gbif:3166554	3893854	same/primary-name	Cyphia undulata
		-	Cyphia anomala	gbif:7783943	9006293	addition	null
Plagius maghrebinus	ncbi:883860	=>	Plagius maghrebinus	ncbi:883860	491014	new/tip	null
Tragopogon minor	ncbi:261647	=>	Tragopogon minor	ncbi:261647	1070430	new/tip	null
Tragopogon dubius	gbif:6443709	-	Tragopogon minor	ncbi:261647	1070430	noinfo	null
Tragopogon dubius	gbif:6443709	-	Tragopogon major	ncbi:285201	471444	noinfo	null
Tragopogon dubius	gbif:6443709	=>	Tragopogon dubius	ncbi:45322	462870	same/primary-name	Tragopogon dubius
Taraxacum alaskanum	ncbi:669845	=>	Taraxacum alaskanum	ncbi:669845	797008	new/tip	null
Calendula arvensis	ncbi:99035	=>	Calendula arvensis	ncbi:99035	430070	new/tip	null
Campanula ramosissima	ncbi:1090606	=>	Campanula ramosissima	ncbi:1090606	263493	new/tip	null
Campanula lusitanica	gbif:5411432	-	Campanula ramosissima	ncbi:1090606	263493	noinfo	null
Campanula lusitanica	gbif:5411432	=>	Campanula lusitanica	ncbi:239411	219661	same/primary-name	Campanula lusitanica
Campanula phrygia	gbif:5411095	-	Campanula ramosissima	ncbi:1090606	263493	noinfo	null
Campanula phrygia	gbif:5411095	=>	Campanula phrygia	ncbi:1241151	834338	same/primary-name	Campanula phrygia
Tuberostyles	gbif:7493343	=>	Tuberostyles	gbif:7493343	4727893	new/tip	null
Tuberostyles	ott:4727893	-		null	-	continued-hidden	null
Benitoa	ncbi:161862	=>	Benitoa	ncbi:161862	371883	new/import	null
Lessingia	gbif:3095709	-	Benitoa	ncbi:161862	371883	noinfo	null
Lessingia	gbif:3095709	-	Corethrogyne	ncbi:604161	42660	noinfo	null
Lessingia	gbif:3095709	=>	Lessingia	ncbi:71061	540719	same/primary-name	Lessingia
Campanula parryi	ncbi:440358	=>	Campanula parryi	ncbi:440358	897852	new/import	null
Campanula parryi var. idahoensis	ott:487967	-	Campanula parryi	ncbi:440358	897852	noinfo	null
Campanula parryi var. idahoensis	ott:487967	=>	Campanula parryi var. idahoensis	ncbi:1089228	487967	same/primary-name	Campanula parryi var. idahoensis
Campanula carpatica	ncbi:171910	=>	Campanula carpatica	ncbi:171910	372039	new/import	null
Campanula carpatica	ott:372039	=>	Campanula carpatica	ncbi:171910	372039	same/parent+parent	Campanulaceae|Campanulaceae
Reichardia tingitana	ncbi:43208	=>	Reichardia tingitana	ncbi:43208	475567	new/tip	null
Artemisia umbrosa	ncbi:669143	=>	Artemisia umbrosa	ncbi:669143	453872	new/tip	null
Troximon	gbif:5393277	=>	Troximon	gbif:5393277	4727463	new/tip	null
Troximon	ott:4727463	-		null	-	continued-hidden	null
Leontonyx	gbif:8161154	=>	Leontonyx	gbif:8161154	4727642	new/tip	null
Leontonyx	ott:4727642	-		null	-	continued-hidden	null
Cyphia volubilis	ncbi:1348678	=>	Cyphia volubilis	ncbi:1348678	3893877	new/tip	null
Lobelia linearis	gbif:3159318	=>	Lobelia linearis	gbif:3159318	3893106	new/tip	null
Tragopogon dasyrhynchus	ncbi:285191	=>	Tragopogon dasyrhynchus	ncbi:285191	1067917	new/tip	null
Lagoseris	gbif:5386677	=>	Lagoseris	gbif:5386677	4727956	new/tip	null
Lagoseris	ott:4727956	-		null	-	continued-hidden	null
Ageratina altissima	ncbi:102750	=>	Ageratina altissima	ncbi:102750	345514	new/tip	null
Paleaepappus	gbif:3130566	=>	Paleaepappus	gbif:3130566	4728086	new/tip	null
Paleaepappus	ott:4728086	-		null	-	continued-hidden	null
Phyteuma nigrum	ncbi:1399310	=>	Phyteuma nigrum	ncbi:1399310	3892297	new/tip	null
Phyteuma ovatum	ott:258069	-	Phyteuma nigrum	ncbi:1399310	3892297	noinfo	null
Phyteuma ovatum	ott:258069	-	Phyteuma scheuchzeri	ncbi:649685	700806	noinfo	null
Phyteuma ovatum	ott:258069	=>	Phyteuma ovatum	ncbi:1241227	258069	same/primary-name	Phyteuma ovatum
Jacobaea gnaphalioides	ncbi:214898	=>	Jacobaea gnaphalioides	ncbi:214898	577409	new/tip	null
Lessingia	ncbi:71061	=>	Lessingia	ncbi:71061	540719	new/import	null
Corethrogyne	ott:42660	-	Lessingia	ncbi:71061	540719	noinfo/disjoint	|Corethrogyne filaginifolia var. californica
Corethrogyne	ott:42660	=>	Corethrogyne	ncbi:604161	42660	same/is-subsumed-by	null
Benitoa	ott:371883	-	Lessingia	ncbi:71061	540719	noinfo/disjoint	|Benitoa occidentalis
Benitoa	ott:371883	=>	Benitoa	ncbi:161862	371883	same/is-subsumed-by	null
Lessingia	ott:540719	=>	Lessingia	ncbi:71061	540719	same/parent+parent	North American clade|North American clade
Amblysperma	ncbi:1542327	=>	Amblysperma	ncbi:1542327	4727794	new/import	null
Trichocline	gbif:3125962	-	Amblysperma	ncbi:1542327	4727794	noinfo	null
Trichocline	gbif:3125962	=>	Trichocline	ncbi:496612	493998	same/primary-name	Trichocline
Amblysperma	ott:4727794	-		null	-	not-deprecated/exposed	null
Downingia bicornuta var. picta	ncbi:104595	=>	Downingia bicornuta var. picta	ncbi:104595	149508	new/tip	null
Downingia bicornuta	gbif:3166317	-	Downingia bicornuta var. picta	ncbi:104595	149508	noinfo	null
Downingia bicornuta	gbif:3166317	=>	Downingia bicornuta	ncbi:100713	645471	same/primary-name	Downingia bicornuta
Pilosella alpicola	ncbi:268041	=>	Pilosella alpicola	ncbi:268041	48658	new/tip	null
Sclerolepis	ncbi:1563972	=>	Sclerolepis	ncbi:1563972	4727451	new/import	null
Crepis	gbif:3143303	-	Sclerolepis	ncbi:1563972	4727451	noinfo/disjoint	|Crepis auriculifolia
Crepis	gbif:3143303	=>	Crepis	ncbi:13464	949964	same/is-subsumed-by	null
Edraianthus serbicus subsp. stankovicii	ncbi:440374	=>	Edraianthus serbicus subsp. stankovicii	ncbi:440374	987555	new/tip	null
Edraianthus serbicus	gbif:3164409	-	Edraianthus serbicus subsp. stankovicii	ncbi:440374	987555	noinfo	null
Edraianthus serbicus	gbif:3164409	=>	Edraianthus serbicus	ncbi:440373	987568	same/primary-name	Edraianthus serbicus
Campanula phrygia	ncbi:1241151	=>	Campanula phrygia	ncbi:1241151	834338	new/tip	null
Campanula ramosissima	ott:263493	-	Campanula phrygia	ncbi:1241151	834338	noinfo	null
Campanula ramosissima	ott:263493	-	Campanula lusitanica	ncbi:239411	219661	noinfo	null
Campanula ramosissima	ott:263493	=>	Campanula ramosissima	ncbi:1090606	263493	same/primary-name	Campanula ramosissima
Campanula phrygia	ott:834338	=>	Campanula phrygia	ncbi:1241151	834338	same/parent+parent	Campanulaceae|Campanulaceae
Codonopsis forrestii	ncbi:1392595	=>	Codonopsis forrestii	ncbi:1392595	5232466	new/tip	null
Codonopsis forrestii	ott:5232466	=>	Codonopsis forrestii	ncbi:1392595	5232466	same/parent+parent	Campanulaceae|Campanulaceae
Wahlenbergia brehmeri	gbif:5413730	=>	Wahlenbergia brehmeri	gbif:5413730	3892481	new/tip	null
Balsamorhiza hookeri	ncbi:121883	=>	Balsamorhiza hookeri	ncbi:121883	931858	new/import	null
Columbiadoria	ncbi:217584	=>	Columbiadoria	ncbi:217584	116148	new/import	null
Haplopappus	gbif:3100380	-	Columbiadoria	ncbi:217584	116148	noinfo	null
Haplopappus	gbif:3100380	-	Pyrrocoma	ncbi:41627	1083078	noinfo	null
Haplopappus	gbif:3100380	-	Chrysothamnus	ncbi:71038	192811	noinfo	null
Haplopappus	gbif:3100380	-	Croptilon	ncbi:71040	592500	noinfo	null
Haplopappus	gbif:3100380	-	Ericameria	ncbi:71042	592504	noinfo	null
Haplopappus	gbif:3100380	-	Hazardia	ncbi:71053	19536	noinfo	null
Haplopappus	gbif:3100380	-	Isocoma	ncbi:71058	118774	noinfo	null
Haplopappus	gbif:3100380	-	Oonopsis	ncbi:71082	290589	noinfo	null
Haplopappus	gbif:3100380	-	Rayjacksonia	ncbi:71094	814502	noinfo	null
Haplopappus	gbif:3100380	-	Tonestus	ncbi:71096	814499	noinfo	null
Haplopappus	gbif:3100380	=>	Haplopappus	ncbi:71051	19541	same/primary-name	Haplopappus
Scyphocoronis	ncbi:125767	=>	Scyphocoronis	ncbi:125767	9001260	new/tip	null
Millotia	gbif:3097583	-	Scyphocoronis	ncbi:125767	9001260	noinfo	null
Millotia	gbif:3097583	-	Toxanthes	ncbi:125779	9001293	noinfo	null
Millotia	gbif:3097583	=>	Millotia	ncbi:125730	29196	same/primary-name	Millotia
Scyphocoronis	ott:550329	-	Scyphocoronis	ncbi:125767	9001260	noinfo/target-no-children	null
Scyphocoronis	ott:550329	=>	Millotia	ncbi:125730	29196	same/is-subsumed-by	null
		-	Scyphocoronis	ncbi:125767	9001260	addition	null
Scyphocoronis	ott:550329	-		null	-	lumped	null
Campanula kolenatiana	ncbi:239408	=>	Campanula kolenatiana	ncbi:239408	794331	new/tip	null
Waitzia	ncbi:105497	=>	Waitzia	ncbi:105497	803698	new/import	null
Haptotrichion	ott:399982	-	Waitzia	ncbi:105497	803698	noinfo/disjoint	|Haptotrichion colwillii
Haptotrichion	ott:399982	=>	Haptotrichion	ncbi:125708	399982	same/is-subsumed-by	null
Waitzia	ott:803698	=>	Waitzia	ncbi:105497	803698	same/parent+parent	Gnaphalieae|Gnaphalieae
Pterochaeta	ott:803700	-	Waitzia	ncbi:105497	803698	noinfo/disjoint	|Pterochaeta paniculata
Pterochaeta	ott:803700	=>	Pterochaeta	ncbi:105491	803700	same/is-subsumed-by	null
Campanula daghestanica	ncbi:1241063	=>	Campanula daghestanica	ncbi:1241063	16182	new/tip	null
Campanula fedorovii	ott:479174	-	Campanula daghestanica	ncbi:1241063	16182	noinfo	null
Campanula fedorovii	ott:479174	=>	Campanula fedorovii	ncbi:649657	479174	same/primary-name	Campanula fedorovii
Moschopsis caleofuensis	gbif:7724069	=>	Moschopsis caleofuensis	gbif:7724069	9006103	new/tip	null
		-	Moschopsis caleofuensis	gbif:7724069	9006103	addition	null
unclassified Asterales	ncbi:1237710	=>	unclassified Asterales	ncbi:1237710	5232472	new/tip	null
unclassified Asterales	ott:5232472	=>	unclassified Asterales	ncbi:1237710	5232472	same/parent+parent	Asterales|Asterales
unclassified Asterales	ott:5232472	-		null	-	continued-hidden	null
Clermontia grandiflora	ncbi:138095	=>	Clermontia grandiflora	ncbi:138095	788869	new/import	null
Glossogyne	ncbi:260271	=>	Glossogyne	ncbi:260271	82117	new/import	null
Glossocardia	gbif:3101340	-	Glossogyne	ncbi:260271	82117	noinfo	null
Glossocardia	gbif:3101340	=>	Glossocardia	ncbi:1231646	4728158	same/primary-name	Glossocardia
Wahlenbergia depressa	ncbi:1005589	=>	Wahlenbergia depressa	ncbi:1005589	385575	new/tip	null
Treichelia dodii	gbif:8142498	-	Wahlenbergia depressa	ncbi:1005589	385575	noinfo	null
Treichelia dodii	gbif:8142498	=>	Treichelia dodii	ncbi:1348704	5232463	same/primary-name	Treichelia dodii
Musilia	gbif:3148685	=>	Musilia	gbif:3148685	4727970	new/tip	null
Musilia	ott:4727970	-		null	-	continued-hidden	null
Allagopappus canariensis	ncbi:557622	=>	Allagopappus canariensis	ncbi:557622	20460	new/tip	null
Schmalhausenia	ncbi:254702	=>	Schmalhausenia	ncbi:254702	348567	new/tip	null
Schmalhausenia	ott:348567	-		null	-	continued-hidden	null
Cronquistianthus	gbif:8242012	=>	Cronquistianthus	gbif:8242012	4727474	new/tip	null
Cronquistianthus	ott:4727474	-		null	-	continued-hidden	null
Aster hispidus	ncbi:616994	=>	Aster hispidus	ncbi:616994	823782	new/import	null
Symphyotrichum puniceum	gbif:3151576	-	Aster hispidus	ncbi:616994	823782	noinfo	null
Symphyotrichum puniceum	gbif:3151576	=>	Symphyotrichum puniceum	ncbi:556914	316517	same/primary-name	Symphyotrichum puniceum
Leontodon rigens	ncbi:379630	=>	Leontodon rigens	ncbi:379630	515827	new/tip	null
Bellis perennis	ncbi:41492	=>	Bellis perennis	ncbi:41492	792843	new/tip	null
Bellis perennis	ott:792843	-		null	-	newly-hidden	null
Campanula americana	ncbi:239430	=>	Campanula americana	ncbi:239430	270849	new/tip	null
Campanulastrum americanum	ott:270849	=>	Campanula americana	ncbi:239430	270849	lumped	null
Campanulastrum americanum	ott:270849	=>	Campanula americana	ncbi:239430	270849	lumped	null
Campanula americana	ott:659066	-		null	-	lumped	null
Campanula alliariifolia	ncbi:239396	=>	Campanula alliariifolia	ncbi:239396	245756	new/tip	null
Campanula pendula	gbif:5410178	-	Campanula alliariifolia	ncbi:239396	245756	noinfo	null
Campanula pendula	gbif:5410178	=>	Campanula pendula	ncbi:239473	1002872	same/primary-name	Campanula pendula
Stenotus acaulis	ncbi:217599	=>	Stenotus acaulis	ncbi:217599	1031518	new/tip	null
Rudbeckia	ncbi:48209	=>	Rudbeckia	ncbi:48209	416971	new/import	null
Haplopappus	ncbi:71051	=>	Haplopappus	ncbi:71051	19541	new/import	null
Osbertia	ott:4727529	-	Haplopappus	ncbi:71051	19541	noinfo	null
Osbertia	ott:4727529	=>	Osbertia	gbif:3142353	4727529	same/primary-name	Osbertia
Hazardia	ott:19536	-	Haplopappus	ncbi:71051	19541	noinfo/disjoint	|Hazardia squarrosa var. grindelioides
Hazardia	ott:19536	=>	Hazardia	ncbi:71053	19536	same/is-subsumed-by	null
Haplopappus	ott:19541	=>	Haplopappus	ncbi:71051	19541	same/parent+parent	North American clade|North American clade
Haplopappus	ott:19541	=>	Haplopappus	ncbi:71051	19541	lumped	null
Isocoma	ott:118774	-	Haplopappus	ncbi:71051	19541	noinfo/disjoint	|Isocoma menziesii var. vernonioides
Isocoma	ott:118774	=>	Isocoma	ncbi:71058	118774	same/is-subsumed-by	null
Oonopsis	ott:290589	-	Haplopappus	ncbi:71051	19541	noinfo/disjoint	|Oonopsis engelmannii
Oonopsis	ott:290589	=>	Oonopsis	ncbi:71082	290589	same/is-subsumed-by	null
Croptilon	ott:592500	-	Haplopappus	ncbi:71051	19541	noinfo/disjoint	|Croptilon rigidifolium
Croptilon	ott:592500	=>	Croptilon	ncbi:71040	592500	same/is-subsumed-by	null
Ericameria	ott:592504	-	Haplopappus	ncbi:71051	19541	noinfo/disjoint	|Ericameria cooperi
Ericameria	ott:592504	=>	Ericameria	ncbi:71042	592504	same/is-subsumed-by	null
Columbiadoria	ott:116148	-	Haplopappus	ncbi:71051	19541	noinfo/disjoint	|Columbiadoria hallii
Columbiadoria	ott:116148	=>	Columbiadoria	ncbi:217584	116148	same/is-subsumed-by	null
Tonestus	ott:814499	-	Haplopappus	ncbi:71051	19541	noinfo/disjoint	|Tonestus pygmaeus
Tonestus	ott:814499	=>	Tonestus	ncbi:71096	814499	same/is-subsumed-by	null
Rayjacksonia	ott:814502	-	Haplopappus	ncbi:71051	19541	noinfo/disjoint	|Rayjacksonia phyllocephala
Rayjacksonia	ott:814502	=>	Rayjacksonia	ncbi:71094	814502	same/is-subsumed-by	null
